4.97028e-10	6.3163274020763525e-06	6.78948e-09
5.11508e-10	6.442711167801431e-06	6.92527e-09
5.26398e-10	6.571563147326732e-06	7.06378e-09
5.41711e-10	6.70299553218863e-06	7.20505e-09
5.57459e-10	6.837064418155312e-06	7.34915e-09
5.73652e-10	6.973825900994966e-06	7.49614e-09
5.90305e-10	7.11327998070759e-06	7.64606e-09
6.07428e-10	7.255594944597747e-06	7.79898e-09
6.25036e-10	7.400714696897248e-06	7.95496e-09
6.43142e-10	7.548751429142468e-06	8.11406e-09
6.61759e-10	7.699705141333406e-06	8.27634e-09
6.80901e-10	7.853744120774622e-06	8.44187e-09
7.00584e-10	8.010812271697933e-06	8.6107e-09
7.20822e-10	8.17102178563971e-06	8.78292e-09
7.41629e-10	8.334484854136327e-06	8.95858e-09
7.63023e-10	8.501201477187781e-06	9.13775e-09
7.8502e-10	8.671227750562266e-06	9.3205e-09
8.07634e-10	8.84467586579615e-06	9.50691e-09
8.30885e-10	9.02160191865762e-06	9.69705e-09
8.54789e-10	9.20200590914668e-06	9.89099e-09
8.79363e-10	9.386112220336074e-06	1.00888e-08
9.04628e-10	9.573808660689429e-06	1.02906e-08
9.30601e-10	9.765319613279494e-06	1.04964e-08
9.57302e-10	9.960645078106267e-06	1.07063e-08
9.84751e-10	1.0159897246706123e-05	1.09205e-08
1.01297e-09	1.0363076119079063e-05	1.11389e-08
1.04198e-09	1.0570349982529645e-05	1.13616e-08
1.07179e-09	1.0781831028594245e-05	1.15889e-08
1.10245e-09	1.0997463161504673e-05	1.18207e-08
1.13395e-09	1.1217414668565494e-05	1.20571e-08
1.16634e-09	1.144179774131308e-05	1.22982e-08
1.19963e-09	1.1670668475515619e-05	1.25442e-08
1.23385e-09	1.1904082966941295e-05	1.27951e-08
1.26903e-09	1.214220950289467e-05	1.3051e-08
1.30518e-09	1.2385104179143931e-05	1.3312e-08
1.34234e-09	1.2632823091457266e-05	1.35782e-08
1.38053e-09	1.2885478431371048e-05	1.38498e-08
1.41979e-09	1.3143238486189838e-05	1.41268e-08
1.46014e-09	1.3406103255913634e-05	1.44093e-08
1.50161e-09	1.3674297123615186e-05	1.46975e-08
1.54423e-09	1.3947820089294491e-05	1.49914e-08
1.58803e-09	1.4226784344487929e-05	1.52913e-08
1.63305e-09	1.4511358176500055e-05	1.55971e-08
1.67931e-09	1.4801597681099057e-05	1.5909e-08
1.72686e-09	1.5097671145589495e-05	1.62272e-08
1.77573e-09	1.539963466573956e-05	1.65518e-08
1.82595e-09	1.5707712624621992e-05	1.68828e-08
1.87756e-09	1.6021905022236804e-05	1.72205e-08
1.93059e-09	1.634238014588854e-05	1.75649e-08
1.9851e-09	1.6669250187113586e-05	1.79162e-08
2.04111e-09	1.70026834332165e-05	1.82745e-08
2.09866e-09	1.734279207573365e-05	1.864e-08
2.15781e-09	1.768968830620142e-05	1.90128e-08
2.21858e-09	1.8043484316156176e-05	1.9393e-08
2.28103e-09	1.840440448867067e-05	1.97809e-08
2.34521e-09	1.8772561015281268e-05	2.01765e-08
2.41115e-09	1.9148066087524356e-05	2.058e-08
2.47891e-09	1.9531031896936298e-05	2.09916e-08
2.54854e-09	1.9921738922358032e-05	2.14115e-08
2.62008e-09	2.0320187163789555e-05	2.18397e-08
2.69359e-09	2.0726657100071805e-05	2.22765e-08
2.76911e-09	2.114126092274116e-05	2.2722e-08
2.84672e-09	2.156416691910217e-05	2.31765e-08
2.92646e-09	2.199548728069122e-05	2.364e-08
3.00838e-09	2.243544639058105e-05	2.41128e-08
3.09256e-09	2.2884212536076215e-05	2.45951e-08
3.17904e-09	2.3341954004481294e-05	2.5087e-08
3.2679e-09	2.380889517886902e-05	2.55887e-08
3.35919e-09	2.4285092155007585e-05	2.61005e-08
3.45298e-09	2.4770881507506104e-05	2.66225e-08
3.54934e-09	2.526637542790096e-05	2.71549e-08
3.64834e-09	2.57717982992649e-05	2.7698e-08
3.75005e-09	2.6287262313134292e-05	2.8252e-08
3.85454e-09	2.681310404411826e-05	2.8817e-08
3.96189e-09	2.7349435683753173e-05	2.93934e-08
4.07218e-09	2.7896537710879974e-05	2.99812e-08
4.18547e-09	2.8454522317035034e-05	3.05809e-08
4.30186e-09	2.9023726076827473e-05	3.11925e-08
4.42143e-09	2.9604261181793664e-05	3.18163e-08
4.54426e-09	3.019646420654273e-05	3.24526e-08
4.67045e-09	3.0800447342611044e-05	3.31017e-08
4.80007e-09	3.141654716460773e-05	3.37637e-08
4.93323e-09	3.204498805560553e-05	3.4439e-08
5.07001e-09	3.2685994398677194e-05	3.51278e-08
5.21052e-09	3.333979057689547e-05	3.58303e-08
5.35486e-09	3.4006713164869484e-05	3.6547e-08
5.50313e-09	3.468698654567198e-05	3.72779e-08
5.65543e-09	3.53808351023757e-05	3.80235e-08
5.81187e-09	3.6088539313821585e-05	3.87839e-08
5.97257e-09	3.681043575461876e-05	3.95596e-08
6.13763e-09	3.754674880783996e-05	4.03508e-08
6.30718e-09	3.829781504809431e-05	4.11578e-08
6.48134e-09	3.906391495422276e-05	4.1981e-08
6.66022e-09	3.984532900506623e-05	4.28206e-08
6.84396e-09	4.0642337679465656e-05	4.3677e-08
7.03268e-09	4.145533364779834e-05	4.45505e-08
7.22653e-09	4.228459738890523e-05	4.54415e-08
7.42563e-09	4.313040938162725e-05	4.63504e-08
7.63012e-09	4.399316229634172e-05	4.72774e-08
7.84016e-09	4.4873192707657756e-05	4.82229e-08
8.05589e-09	4.577083719018447e-05	4.91874e-08
8.27746e-09	4.6686432318531e-05	5.01711e-08
8.50503e-09	4.762031466730645e-05	5.11746e-08
8.73875e-09	4.8572876906888136e-05	5.2198e-08
8.9788e-09	4.9544511707653374e-05	5.3242e-08
9.22534e-09	5.0535611739979456e-05	5.43069e-08
9.47855e-09	5.154651357847552e-05	5.5393e-08
9.7386e-09	5.257760989351886e-05	5.65008e-08
1.00057e-08	5.3629349451254986e-05	5.76309e-08
1.028e-08	5.4702181017829374e-05	5.87835e-08
1.05617e-08	5.579638507208298e-05	5.99592e-08
1.0851e-08	5.691252257169766e-05	6.11583e-08
1.11481e-08	5.8051266665891656e-05	6.23815e-08
1.14532e-08	5.921244906736041e-05	6.36291e-08
1.17666e-08	6.039663073378579e-05	6.49017e-08
1.20884e-08	6.160493358053154e-05	6.61997e-08
1.24188e-08	6.283735760759766e-05	6.75237e-08
1.27582e-08	6.409446377266601e-05	6.88742e-08
1.31067e-08	6.537625207573659e-05	7.02517e-08
1.34647e-08	6.668440538985501e-05	7.16567e-08
1.38322e-08	6.801836275733941e-05	7.30899e-08
1.42096e-08	6.937868513587165e-05	7.45517e-08
1.45972e-08	7.076649444081547e-05	7.60427e-08
1.49953e-08	7.218235162985274e-05	7.75636e-08
1.5404e-08	7.362625670298346e-05	7.91148e-08
1.58237e-08	7.509933157557136e-05	8.06971e-08
1.62547e-08	7.660157624761644e-05	8.23111e-08
1.66973e-08	7.813355167680059e-05	8.39573e-08
1.71517e-08	7.969694073616939e-05	8.56364e-08
1.76184e-08	8.129118246804098e-05	8.73492e-08
1.80976e-08	8.29173987877791e-05	8.90961e-08
1.85897e-08	8.457615065306565e-05	9.08781e-08
1.9095e-08	8.626799902158244e-05	9.26956e-08
1.96138e-08	8.799350485101136e-05	9.45495e-08
2.01465e-08	8.975379005671618e-05	9.64405e-08
2.06935e-08	9.154941559637874e-05	9.83693e-08
2.12552e-08	9.33809424276809e-05	1.00337e-07
2.1832e-08	9.524893150830455e-05	1.02343e-07
2.24242e-08	9.715394379593157e-05	1.0439e-07
2.30322e-08	9.909766216360752e-05	1.06478e-07
